feature	s__Bifidobacterium_dentium	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_longum	s__Lactobacillus_fermentum	s__Lactobacillus_salivarius	s__Lactobacillus_rhamnosus	s__Actinomyces_naeslundii	s__Actinomyces_oris	s__Actinomyces_sp_HPA0247	s__Streptococcus_anginosus_group	s__Streptococcus_mutans	s__Streptococcus_vestibularis	s__Escherichia_coli	s__Klebsiella_pneumoniae	s__Klebsiella_quasipneumoniae	s__Blautia_wexlerae	s__Blautia_hansenii	s__Anaerostipes_hadrus	s__Clostridium_sp_CAG_58	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_rectale	s__Eubacterium_sp_CAG_38	s__Faecalibacterium_prausnitzii	s__Fusicatenibacter_saccharivorans	s__Roseburia_faecis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Ruminococcus_bicirculans	s__Ruminococcus_lactaris
DP405	0.0026558	2.43e-05	0	0.0156683	0	0	0	0	0	0	0	0	3.31e-05	0	0	0	0.0003602	0	0.0006935	0.0016788	0.0120646	0.0042261	4.62e-05	0.0233045	0	0.1122135	0.0131501	6.93e-05	7.3e-06	0.0088521	0	0
DP404	0.0042266	0	0	2.83e-05	0.0001309	0.0005847	0.0045666	0	0.0003969	0	0	0.0017646	0.0013343	0.0001951	0.0001349	0	5.98e-05	0	0.0015589	0.0018363	0.0309737	0	0	0.0175572	0.0006508	0.0472143	0.0162138	0.019015	0.0056261	0.0005533	0	0
DP402	0	0	0	0.0022143	0	0	0	9.95e-05	0.0010418	0	0	0	0	0	0	0	0.0107027	0	0.0036532	0.0020541	0	0.0166264	0.0096824	0.0598538	0.0030036	0.1530148	0.0311766	0.0483556	0	0.0102983	0	0
DP401	0	0	0	0.000228	0	0	0	0	0.0002253	8.62e-05	0	0	0.0005155	0	0	0	0.0051371	0	5.47e-05	0.0037616	0.0010236	0.0082515	0	0.0005391	0.0015628	0.1479445	0.0340526	0.1606499	0.0014507	0.0008682	0.0745823	0.0102043
DP400	0	0	0	0	0	0	0	0	6.15e-05	1.18e-05	0	0	9.29e-05	0	0	0	0.0042811	0.0007776	0.0342172	0.0039575	0	0.0144314	0.013904	0.0027758	6.2e-06	0.0001248	0.0343069	0.0024447	0.0183348	0.0005335	0	0
DP399	0.0003378	0	0	0.0003546	0.0002215	0	0	0	8.02e-05	0	0	0.001576	0.0001813	0	0	0	0.1118948	0.0021499	0	0.0127612	0	0.0144208	0	0.0001113	0	0.2294341	0.0099394	7.4e-05	1.4e-06	0	0	0
DP398	0	0	0	0.0001354	0	0	0	0	0	0	0	0	0	0	0	0	5.53e-05	0	0.0103265	0.0056315	0	0	0.0018333	0.1598201	0.0108558	0.0160817	0.0108462	0.0047239	0.0269803	0.0027417	0	0
DP397	0.058359	0	0.0713402	0	0	0.0798544	0	0	0	0	0	0	0	0.0004308	0	0	0.0001426	0	4.4e-06	0	0	0	0	0.0396114	0	0.0042409	0	1.8e-06	0	0	1.47e-05	0
DP396	0.0001889	0	0	0.0289703	0	0	0	0	0.0006399	0.0007338	0	0	0	0	0	0	3.6e-05	0	0	0	0	0.0023985	0	0.0003168	0	0.0001853	0.0089658	0.0190871	0	0	0	0
DP394	0	0.0001007	0	0.0001396	0	0	0.0014553	0	0.0001498	0	0	0	0	0	0	0	0.1926637	0	0.032293	0	0.0033009	0.0113049	0.0006505	4.39e-05	0	0.0175559	0.0144108	0.0038232	0.0070518	0	0	0.0081558
DP393	0	0.0789399	0.0001727	0.0419822	0.0003716	0	5.68e-05	0	0	0	0	0.0016816	2.27e-05	0.0024104	0.0016966	0.0003672	0.0005103	0	0.0041816	0	0	0.0062675	0	0.0030182	0.0005419	0.0267382	0.0037791	0.0306968	0	0.0001705	0	0
DP392	0.0058182	0	0.0002788	0.0418609	0	0	0.001261	0	0	0	0	9.71e-05	0	0.0004246	6.81e-05	0	2.76e-05	0	0	0	0.0025169	0	0	3.39e-05	0	0.0014944	0	0	0.0011587	0	0	0
DP391	0.0030188	0	1.51e-05	0.041449	0	0	0.0011128	0.0001602	0.0006139	0	0.0002091	0.0024417	0.0007547	0.0414981	0.0011248	0	0.0022981	0.0022131	0.0070996	2.68e-05	0.0045156	0.0167827	0.0001978	0.1930024	0.0075773	0.0648202	0.0244202	0.0035651	0.0005982	0	0	0
DP389	0	4.03e-05	0	0.0025209	0	0	0	0	6.75e-05	0	0	0	0	0.0001491	0	0	0.0005419	0	0.0131869	0.0040701	0.0486756	0.0054258	0.000834	0.0698471	0.0010765	0.082775	0.0266812	0	0.0068735	0.0003133	0	0
DP385	0.0003444	0	0	0.0045954	0	0	0	0	0	0	0.000365	0	0.0001061	0.0006243	0	0	0.0177923	0	0.0261521	0.0001174	0.0114054	0.004476	0.001076	0.0380621	0.0030404	0.0697895	0.0207653	0.0119586	0	1.3e-05	0.067986	0.0085345
DP384	0.0002369	0.0208626	0	0.0025465	0	0	0	1.01e-05	1.15e-05	0.0003218	6.59e-05	0.0005322	0.0015915	0.033236	0.0026037	0.0019457	0.0026295	0	0.0035768	0.0007997	0.0112535	0.0151526	0.0043308	0.0660502	0.0005537	0.0567244	0.0099815	0.0092158	0.002196	0.0118132	0.0120527	0
DP383	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004022	0.0121794	0.0008668	0.0032173	0	0	0.0028065	0	0.0165366	0	0.1612618	0	0.0154122	0.0090283	6.37e-05	0	0	0	0
DP382	0	1.3e-05	0	0.0557137	0.0016822	0	0	0	0	0.0001009	0	0	0.0003464	0.0083044	0	0	0.1333841	0	0	0	0	0	0	6.12e-05	0	0.1220415	0	0	0	0	0	0
DP381	0	0.0190209	0	0.0213735	0.013284	0	0.0001956	0	0.0043074	0.0004694	0	0	0.0036557	0.0015309	0.0014962	0.0002622	0.01776	1.52e-05	0.0002112	0	0.028636	0	0	0.0001117	0	0.0290053	0.0200732	0	0.0271001	0.0005725	0	0
DP380	0	0	0	0.000189	0	0	0	0	0	0	0	3.06e-05	0.0002662	0	0.0979583	0.0152724	0.0124474	0.0128502	0	0.0083316	0	0	0	5e-06	0	0.0001168	0	0	0	0	0	0
DP379	0.0011275	0	0	9.2e-05	0	0.0013663	0	0	0	0	0.0002657	0	0	0	0	0	0.0015851	0	0.00137	0.000389	0.003114	0.005169	0.0004953	0.012375	0.0001143	0.067371	0.0183036	0.0015171	0.000707	0.0003679	0.0008127	0.0065234
DP377	0	0.0271347	0	0.010068	0	0	0	0	0	0	0	0	0	0	0	0	0.0606877	0.009871	0.0239225	0.0076153	0	0.0016997	0	0.0134361	0.0038124	0.0596474	0.0380712	0.0001494	0.0160574	0	0.0025013	0
DP376	0	3.34e-05	0	0.0002914	0	0	0	0	0.0005401	0	0	0	0.0006715	0	0	0	0.032612	0	0.0330026	0.0022873	0	0.0005072	0	0.0008534	0.0005484	0.0222642	0.0219968	0	0.004052	0.0007258	0	0
DP375	0	0	0.0007224	0.1651996	0.0403485	0	0.0079105	0.0001332	0.0019256	0.0002012	0.002272	0	0.0189152	5.82e-05	0	0	0.0057529	0	0	0.0027751	0	0	0	3.5e-06	0	8.01e-05	0	0	0	0.0003917	0	0
DP373	0	0	0	6.51e-05	0	0	0	0	0.0001491	0	4e-05	1.66e-05	0	0	0	0	0.0013063	0	0.0120194	0.0012846	0.0012962	0.0332712	0.0091256	0.0432029	0.0030118	0.0409165	0.0297368	0.0383321	0.0007565	0.0008995	0.0313643	0.0014521
DP371	0	0	5.8e-05	0.0117568	0	0	0	0	4.13e-05	0	0	0	0	0	0	0	0.0581784	0	0.0207159	0.0041502	0.0491155	0.0117384	0	0.000196	0.0049226	0.1077962	0.0296189	0.0710764	0	0	0	0.0052132
DP369	0.0039964	0.0001367	0	0.0179713	0	0	0	0	3.91e-05	0	0.0001765	3.42e-05	0.0005623	1.33e-05	0	0	0.0033327	0	0.0022712	0.0102816	0	0.0033905	0	0.1335268	0.0071416	0.0361208	0.0163059	0.0242398	0.0019076	0.0061923	0	0
DP368	0	8.05e-05	0	8.38e-05	0	0	0	0	0.0001683	0	0	2.02e-05	0	0	0.004425	0.0001359	0	0	0.0067794	0.0014644	0.0070327	0.0118139	0	0.0224747	0.0009054	0.2235237	0.0190505	0.0224956	7.97e-05	0	0	0
DP367	0	4.4e-05	0	0.0188725	0	0.0249857	1.4e-05	0	0.0056163	0.00078	0	0.0001801	0	0.0489212	0	0	0.0125799	0	0.0124393	0	0.0006226	0.010961	0	0.0009235	0	0.0898176	0.0006982	0.0002276	0	0	1.16e-05	0
DP362	0.01739	0.1245347	0.0161498	0.1595712	0.0005167	3.39e-05	0.0004931	0	0.0004118	0	3.65e-05	0.0009088	0.0005902	0.002047	0.013793	0.0008551	3.03e-05	0	0	0.0001515	0	0	0	0	0	0	0	0	0	0	0	0
DP361	0.0226347	0.003755	0	0.0010616	0.0145664	0.0087923	0	0	0.0003139	0	0.0115246	0.0033337	0.0520415	0.1310489	0.0213365	0.0018183	6.37e-05	0	0	0	0	0	0	1.96e-05	0	0.0006769	0.0085674	0	0.0008639	0.0001703	0	0
DP360	0.0112952	0.0239943	0	0.0680509	0	0	0	0.000127	0.0009717	0	0.0009942	0.0004759	0.0014172	0.0576729	0.0093598	0.0008395	0	0	0	0.0007853	0.0031465	0.0008958	0	0.0002815	0	0.0225396	0.00209	2.26e-05	0.0001429	1.08e-05	0.0034572	0
DP359	0	0	0	0.000167	0	0	0	0	0	0	0	0	0	0	0	0	0.0073803	0	0.0036329	0.0072646	0.0011015	0.0177571	0	0.0072428	0	0.068518	0.0520757	0.0048805	0	5.78e-05	0.0445504	0.0022407
DP357	0.0694944	0.1685348	0.0030713	0.0471057	0	0	5.88e-05	0.0001481	0.0002024	0.0002615	0.0020802	0.0094634	0.0030676	0.0001561	0.0014716	8.69e-05	3.22e-05	0	0.0043863	0	0.0092456	0.0100123	0	4.13e-05	0	0.0007043	0.004586	2.7e-05	0.0001412	0	0	0
DP356	0	0.000231	0	0.0316419	0	0	0	0	0	8.55e-05	0	0	0	0	0	0	0.0003267	0	0.0202922	0.0022016	0.003437	0.0095742	0	0.0986032	0	0.0412522	0.0075239	0	0.0029223	0	0.0088698	0.0221616
DP354	2.41e-05	6.82e-05	0	0.0006573	0	0	0.0001473	0	4.78e-05	0	0	0	0	0	0	0	0.0005429	0	0.0178253	0	0	0.0042042	0.0003423	0.1000973	0.0042028	0.0143999	0	0	0.0064081	0.0043958	0	0
DP353	0	8.82e-05	0	0.0247172	0	0	0	0	0	0	0	0	0	0	0	0	0.1423548	0	0	0.0029103	0.0033255	0	0	0.0003203	0	0.0002336	0	0.0002345	0	0	0	0
DP351	0.0002219	9.71e-05	0	0.0457295	0	0	0	0	1.38e-05	0	0.0004078	0	0.0001522	0.0167909	0	0	0.0030491	0	0.0019579	0	0.0041779	0.0003882	0	0.0198309	0	0.0099947	0.0039189	0.000183	8.78e-05	0	0	0
DP350	0.0584547	0.0001354	0	5.3e-05	0.0025215	0.0003413	0.0002279	5.54e-05	0.0003744	0	0	0.000122	0.0013372	0.0015436	0	0	0.0001945	0	0	0	0	0	0	7e-05	0	0.0002861	0	0	0.0015388	0	0	0
DP349	0.0001191	0.0001995	0	8.76e-05	0.0004713	0	0	0	4.81e-05	0	0	9.11e-05	0.0039107	0	0	0	0.2241535	0	0.0031848	0	0	0	0	0.0002495	0	0.0001544	0.0002194	0	0	0	0	0
DP348	1.52e-05	0.0001109	0.0011658	0.000887	0	0	0	0	9.45e-05	0	0	0	0	3.45e-05	0	0	0.0006546	0	0.0037586	0.0066323	0.0097355	0.0163047	0.0080612	0.0479456	0	0.0790267	0.0134001	0	0.0001574	0.0087442	0	0.0038361
DP347	0	0	0	0.0082929	0	0	0	0	1.05e-05	0	0	0	0	0.0001098	0	0	0.0029093	0	0.0012163	0.0003069	0.0094089	0.0108082	0	0.0005365	0.0002897	0.0741741	0	0.0164458	0.0002144	0	0.0008749	0.0326563
DP346	0	0.0034282	0	0.0006505	0	0	0	0	0	0	0	0	0	0	0	0	0.0065812	0	0.0018961	0.0019466	0.0142278	0.00875	0.000866	0.0246547	0.000526	0.0728102	0.0067037	0.0023106	0.0040387	0.0025252	0.18496	0
DP342	0.018974	0	0.0717769	0.283576	0.0206588	0.0003366	0.0235764	0	0	0	0	0.0003627	0.0005369	0.0084725	0.000105	0	7.8e-05	0	0	0	0	0	0	9.73e-05	0	0.0002776	2.12e-05	0.0001443	0.0002163	0	0	0.0038185
DP341	1.15e-05	8.93e-05	0.0050534	2.81e-05	0.0001105	0.0001319	0	0	0	0	0	0	0.0002974	0	0.0004012	3.81e-05	0.2050329	0	0	0	0	0	0	9.11e-05	0	1.58e-05	0.0697054	0	0	0	0	0
DP340	0	0	0	0	0	0	0	0	3.27e-05	3.07e-05	0	0	0	0	0.0036906	0.0003692	3.58e-05	0.0247099	0	0	0	0	0	7.94e-05	0	0.0002376	0	0	0	0	0	0
DP339	0.0002593	0	0	0.0216675	0.0102901	0	0	0	0	0.000238	0	0	0.000175	0.0005499	0	0	0.003154	0	0	0	0	0.002847	0	0.1545942	0.0070046	0.0227133	0	0.0192238	0.0331386	0.0278076	0.0073689	0
DP338	0	0	0	0.0082452	0	0	0	0	0	0.0001087	0	0	0	0	0	0	0.0533556	0	0.0111505	0	0	0	0	0.2311566	0	0.027141	0.0117885	0.0001415	0.0239156	0.0007525	0.0461724	0
DP337	0	0	0	2.52e-05	0	0	0	3.33e-05	0.0001521	0	0	0	7.37e-05	0	0	0	0.0206125	0.0009733	0.0009394	0.0006738	0	0.0144962	0	6.1e-06	0	5.43e-05	0.0151413	0	0.0064001	0	0	0.0007659
DP336	0.0001567	6.4e-06	6.51e-05	0.0493002	0	0	0.0005608	0	2.21e-05	3.87e-05	3.43e-05	0.0009465	0.0002008	0.0044267	0.002976	0.0014561	0.002076	0	0.0142268	0	0.001691	0.0097186	0	0.0860462	0	0.0237688	0.0290846	0.0002478	0.0010124	0.0001393	0.0151324	0
DP335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013492	0	0.0071403	0.0065987	0.0057674	0.0050652	0	0.0010858	0	0.1527131	0.0093873	0	0.0572769	0.0395959	0	0.0054723
DP334	0.0279138	0	0	1.85e-05	0	0	0	0	0	0	0.0584329	0	0	0.001606	0	0	0.000152	0	0	0	0	0	0	0.0002182	0	8.64e-05	0	0	0	0	0	0
DP333	0.0055359	6.84e-05	0.0076916	0.0275966	0.0049057	0.0016987	0.0005613	0	9.59e-05	0	3.09e-05	0.0038289	0.0001196	0.0173386	0	0	0	0	0	0	0	0	0	9.07e-05	0	0.000101	0	0	0	0	0	0
DP332	0.0003577	0	0	0.0275092	0.006055	0	0.0006172	0.0001773	0.0002328	0	0.0004346	0.0009553	0.0001603	0.0003617	0.001511	0	0.0360434	0	0.0419257	0.0020578	0.0140173	0.022706	0	0.0023865	0	0.0238458	0.008637	0.0028691	0	0	0.000169	0.0034165
DP331	0	0.0016327	0	0.0072299	0.0014025	0	2.99e-05	0	0	0	0.0001321	0.0008318	0.002262	0.0044812	0	0	0.0032877	0.0009789	0.0074681	0.0045616	0	0.0015629	0	0.0005998	0.0011338	0.1347717	0.0121631	0.0073123	0.0282178	0.0113396	0	0
DP328	0.0001599	0	0	0.0095397	0.0023864	0	0	0	0.0012727	0	0.0004089	0	0.0001886	0	0	0	0.0009177	0.0003329	0.0008843	0.0393477	0	0.0048374	0.0038019	0.084594	0	0.0012002	0.0132686	0.0016896	0.0025317	0.0006999	0.0130325	0
DP327	0	0	0	1.7e-05	0	0	0	0	0	0	0	0	5.29e-05	0.0124428	0.1100408	0.0110289	0.0036987	0.0072999	2.5e-05	0.0047493	0	0.0005133	0.0002115	0	0	3.51e-05	0.0039891	0	0	0.005821	0	0
DP326	0.0048754	0.0024124	0	0.0168018	0.0004136	0.000599	0.0001306	0	8.98e-05	0	0	0.0012158	0	0.0002096	0	0	0.0012997	0	1.55e-05	0.0010833	0.0011592	0.0006485	0.0002978	0	5.23e-05	0.0618688	0.0257982	0.0091103	0.0008143	0.0006164	0.0682251	0
DP323	0.0299336	0	0	1.62e-05	0	0	0	0	0.0016941	0.0005649	0	0.0009225	0	0.0062901	0.0047775	0.0006101	4.11e-05	0	0.0799107	0	0.0126364	0	0	0.0048599	0	2.74e-05	0	0.0047571	0.0010538	0.0071443	0	0
DP322	0.0004329	0.0003955	0	0.0001796	0	0.0001499	0	0	0.0004847	0	1.14e-05	0.0003013	0.0003673	0	0	0	0.0055459	0	0.0026041	0.002752	0.0015985	0.011086	0	0.0008514	0	0.0115842	0.0096064	0.0002324	0.0022028	0.0005708	5.7e-06	0
DP321	0	0	0	0.0003037	0	0	0	0	0.0001958	9.9e-05	0	0.0006483	0	0.007332	0	0	0.0265207	0	0.0106935	0.0082162	0.0056115	0.0015277	0.0020357	0.0496219	0.0032047	0.0788212	0.013439	0.0207765	0.0044969	0.0024791	0	0.0069749
DP320	1.87e-05	0	0	0	0	0	0	0	2.42e-05	0	0	0	0	0	0	0	0.002192	0	0.0015661	0.0041137	0.0029263	0.0038425	0.002459	5.84e-05	0	0.0079676	0.0045237	0.0207056	0.0004491	0.0029669	0	0.0002412
DP319	9.59e-05	0	0	0.0030745	0.0002235	0	0	0	0.0003115	0	0	0.0005674	0	0	0	0	0.0056333	0	0.0122374	0.0009435	0.0042061	0.0158918	0	0.0014957	0.0003693	0.1773261	0.0153824	0.0815972	0.0007145	0	0.0003896	0.0018067
DP317	0	0	0	8.92e-05	0	0	0	0	0.0062187	0	0	0	0	0	0	0	0.0001308	0	0	0.0004971	0	0	0	0.0002598	0	0.0003613	6.65e-05	0.0021339	0	0	0	0
DP316	0	1.5e-06	0	0.2095423	0	0	0.0007202	0	0	0.0001176	0	0	0	0.0190514	0.0008954	0	2.85e-05	1.77e-05	0	0	0	0	0	2.26e-05	0	2.04e-05	0	0	0	0	0	0
DP313	3.83e-05	0	0	5.2e-06	0	0	0	0	0	0	0	4.57e-05	0	9.44e-05	0	0	0.0592406	0	0.0232709	0.0074303	1.12e-05	0	0	0	0.0017913	0.0530361	0.0184464	0.0335015	0	0.0002964	0	0
DP312	0	0	0	9.59e-05	0	0	0	0	0	0	0.0008416	0	0	0.0018275	0	0	0.0030885	0	1.25e-05	0	0	0.0039308	0	0.0001626	1.92e-05	0.0181317	0.0471381	0.0083281	0.0018838	0.0003347	0.0122788	0
DC314	0	0	0	0.0059227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082324	0	0	9.48e-05	0	0.1007607	0	5.5e-06	0	0	0	0
DC313	0	0	0	0.0271162	0	0	0.0008747	0	4.18e-05	0	0	0	4.87e-05	0	0	0	0.0008997	0	0.0305189	0.0005659	0.0287479	0.0010949	6.07e-05	0.1192617	0	0.0231166	0.0586717	0.0001574	0.0020261	0.0068148	0.0258954	0
DC312	0	0	0	0.0053088	0	0	0	0	0.0002813	0	0	0	0	0.0006694	0	0	0.0022957	0	0.0045909	0.0033082	0.0042769	0.0119779	0	0.0299332	0.0015538	0.0535305	0.0145092	0.0019942	0.0002705	0.0007543	0.0340096	0.0045354
DC310	0	0	0	0.0137836	0	0	0	0	5.67e-05	6.52e-05	0	0.0001712	2.97e-05	0.022997	0	0	0.1219307	0	0.0165924	0.0073477	0.0065662	0.0024888	0	0.0703972	0	0.0353648	0.0602113	0	0.0116488	0.0017078	0	0
DC308	0	1e-05	0	0.0030372	0	0	0	4.48e-05	8.93e-05	0	0.0001959	0	0.000287	0	0	0	0.0042602	0	0.0166344	0.0043747	0.005744	0.0103851	0	0.0148933	0.0005423	0.1784825	0.0311507	0.0049551	0.000131	0.0082937	0	0
DC307	0.0003834	0	1.47e-05	4.56e-05	0.0052689	0	0	0	4.38e-05	0.0003056	0	0	0.0003275	0.161553	0	0	0.0352189	0	0	0.0029352	0.0144893	0.0163222	0	8.53e-05	0.0050392	0.0491414	0	0.0835302	0.0091198	0	0	0
DC305	0	9.78e-05	6.03e-05	0.0098113	0	0	0	0	0.0001499	0	0	0	0	0.0013377	0	0	0.0029687	2.37e-05	0.0101699	0.0061904	0.014005	0.0218169	0.0019181	0.0354247	0.002983	0.1548729	0.0466898	0.0491787	0.0073124	0.0093977	0.0996957	0
DC302	2.56e-05	0	0	0.0003556	0	0	0	8.2e-06	1.45e-05	0	8.4e-06	0	0	4.77e-05	0.008066	0.0005558	0.034281	0	0.0287332	0.0075158	0.0288202	0	0	0.0001225	0	0.0949127	0.0276958	0.0949795	0.0156105	0.0138702	0.0104394	0
DC300	0	1.2e-06	0	0.0036321	0	0	9.99e-05	0	5.8e-06	5.63e-05	0.0004838	0.0001998	0.0009693	0	0	0	0.0017384	0	0.0061958	0	0	0.0007659	0.0054606	0.1183517	0	0.0742405	0.016826	7.31e-05	0.02995	0.0113874	8.5e-06	0.0216714
DC298	0.000319	0	0	0	0	0	0.0029535	0.0001022	6.62e-05	8.18e-05	0.0001966	4.56e-05	0	0	0	0	0.0474343	0	0.0119903	0	0.000221	0.0086551	0	0.0043786	0	0.0163658	0.0004601	0.0001668	0.0006911	4.84e-05	0.0308743	0
DC297	0	0	0	0	0	0	0	0	0	0	0	0	0.0008949	0.0001867	4.31e-05	0	0.0125831	0.0011002	0	0.0050328	0	0.0302919	0	0.0001188	0.0168546	0.0001607	0	0.0353385	0.0124609	0	0	0
DC296	0.0001599	0.0865619	0.005735	0	0.0008702	8.61e-05	0.000195	0	0	0	0	0	4.5e-05	0.0003712	0.0278007	0.0019597	0.0004156	0	0	0.0083345	0.007639	0	0	3.6e-05	0	0.0213046	1.1e-06	0.0412957	0	0.0002889	0	0
DC294	0.000116	0	4.92e-05	0.0006129	0	0	0	0	5.22e-05	0	0	0	0	0.0042335	0	0	0.0027936	0	0.0031299	0.0006766	0.0053691	0.0092661	0.0020301	0.1240207	0.0006699	0.1223968	0.0156748	0.0452557	0.0121884	0.0199662	0.0023558	0.00766
DC293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122475	0	0	0.0049319	0	0.0097213	0.0008179	0.10069	0.0017467	0.0090029	0.0006531	0	0	0	0	0
DC292	0.001026	0	0.0012642	0.113462	0	0	0	0	0.0016464	0	0.0038837	0	1.64e-05	6.51e-05	0	0	0.0255784	0	0.0263682	0.0009179	0.0045484	0	0	5e-06	0	0.0036191	0.0088017	0	0.0027897	0	0	0.0005099
DC291	0	0	0	0.0006042	0	0	0	0	0	0	0	0	0	0	0	0	0.0053999	0	0.0157442	0	0.0105758	0.0157675	0.0019146	0.1101743	0.0012573	0.1226458	0.0332974	0.0205924	0.0095494	0.0057545	0.005373	0.0058912
DC290	0	0	0	0	0	0	0	0	0.0011572	0	0	0.0006759	0.0002955	0.0093306	0	0	0.1239301	0	0.005681	0.0030046	0	0.0042768	0	0.0209907	0	0.0106283	0.0002337	0.0260922	0.0004666	2.57e-05	0	0
DC288	0	0	0	0	3.12e-05	0	0	0	0	0	0	0	0	0	0	0	0.0010914	0	0.0017838	0.0010123	0	0.0094222	0.0024833	0.1357857	0	0.0583616	0.0019623	0.0004377	0.008429	0.0067258	0	0.0009983
DC287	0	0	0	4.62e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0005303	0	0.0223701	0.0035654	0	0.0009381	0.0022328	0.1910457	0.0018297	0.0357571	0.012965	0.2054783	9.39e-05	0.0083638	0.0580375	0
DC285	0	0	0	0.003951	0	0	0	0	1.54e-05	0	0	0	0	0.1796427	0	0	0.0041893	0	0	0.0005051	0	0.0177422	0	0.0004233	0	0.0070757	0	1.93e-05	0	0	0	0
DC282	0	0	0	0.0004293	0	0	0	0	0	0	0	0	0	0	0	0	0.0092176	0	0.0001731	0.0019809	0.0179439	0.0019186	0.0022392	0.0446169	0.0031837	0.102112	0.0258031	0.0358838	0.0029676	7.4e-05	0.0392239	0
DC281	1.68e-05	0	0.0014408	0.0020931	0.0276495	0	4.8e-06	0	1.96e-05	0	1.41e-05	0.0005292	0.004661	0.0001767	4.76e-05	0	0.0014195	0	0.004881	0.0011642	0.0045925	0.0005549	4.39e-05	0.0321978	0.0012057	0.0500776	0.0112	0.0832679	0.0003204	0.0032083	0.0345498	0
DC279	0	0.0165255	0	0.0015439	0	0	0	0	0	0	0	0	0	0	0	0	0.0011309	0	0.0018059	0.010055	0.0101312	0.00182	0.0028122	0.0434321	0.012509	0.0835921	0.0162519	0.0117565	0.0102983	0.0155724	0.0310592	0
DC277	2.88e-05	0	0	0.0010511	0	0	0	0	0	0	0	0	3.19e-05	0.0211763	0.0455924	0.0011107	0.0489497	0.0007912	0.0031883	0.012568	0.0014536	0	0	8.88e-05	0.0027663	0.0013291	0	0.0286724	0.0194286	0.0013383	0	0
DC276	0	4.97e-05	0	0.0116201	0	0	0	0	0	0	0	0	0	0	0.0143144	0.0004474	0.0001198	0	0	0	0	0	0	0.0001578	0	0.0007313	1.21e-05	0.0001577	0	0	0	0
DC274	0	0	0	0.0181002	0	0	0	0	0	0	0	0	0	0	0	0	0.1066231	0.0086892	0	0.0133848	0	0	0	7.43e-05	0	0.0039943	0	0	0.0451154	0	0	0
DC273	0.0001313	0	0.0004509	0.0316382	0	0	0.0019323	0	5.96e-05	0.0003603	0	0	0.0001286	0.0148103	0	0	8.2e-06	0.0001689	0	0	0	0.0387053	0	2.67e-05	0	0.0171502	0.079632	0	0.0789617	0	0.0241837	0
DC271	0	0	0	0	0	0	0	0	0	0	0	0	0.0002255	0	0.0004526	0	0.0081484	0.0038131	0.0111557	0	0	0.0213301	0	4.18e-05	0	0.241396	0.0093115	0	0.0088197	0	0	0
DC270	0.0017745	0	0	0.0016782	0	0	0	0	5.76e-05	0	0	0	0.00332	0	0	0	5.68e-05	1.8e-06	0	0.0030318	0.0366296	0	0	0.1303294	0.0010712	0.0472115	0.0087124	0	0.0015533	0.0218426	0	0.0049888
DC269	0	0	0	0.002829	0	0	0	0	0	0	0	0	0	0	0	0	0.0009585	0	0.0110886	0.0151779	0.0119608	0.0013264	0	0.0212309	0	0.1644323	0.007119	0	0.0001965	0.0003024	0	0
DC268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393437	0	0.0194855	0	0.0033438	0.0190105	0	0.0606585	0.0006603	0.1077662	0.0175286	0.0297918	0.0010398	0.0001012	3.69e-05	0.0119388
DC267	0	0	0	0.0128358	0.0001019	0	0	0.0001733	0	0	0.0001017	0.0003113	0.000146	0	0	0	0.022173	0	0.0045856	0.0022036	0.0134669	0.0079522	0	0.0467288	0	0.2342479	0.0186657	0	0.0269367	0	0.0794976	0
DC266	0.0001255	0.0174918	0	0.0103809	0	0	0	0	3.1e-06	2.38e-05	0	1.58e-05	0	0	0.0013324	0.0001036	0.0012834	0	0.0031543	0.0016728	0.001206	0.0071805	0.0010226	9.09e-05	0	0.0473832	0.0065265	0	0	0.0021581	0.034125	0.000304
DC265	0.0001344	0	0	0.0001444	0	0	0	0	4.83e-05	0	0	0.001717	0.0030355	0	0	0	0.0457305	9.29e-05	0.0134745	0.0021911	0	0.0016943	0	4.84e-05	0.0167774	0.0585962	0.0202993	0.0007047	0	0.0029026	0	0.0105733
DC263	0	0	0	0.0017443	0	0	0	0	0.0001081	0	0	0	0	0	0	0	0.0019991	0	0.0021124	0.0003827	0.0003298	0.0047939	0	0.0382858	0.0001622	0.0634079	0.0289146	0	0.0049317	0.001149	0.121384	0.0022894
DC261	0	0	0	0.0045994	0	0	0	0	0	0	0	0	0	0.0004038	0	0	0.0030513	0	0.0023574	0.002376	0.0055328	0.0136032	0.0016951	0.0011712	0.0040545	0.0305044	0.0251193	0.005273	0	1.19e-05	0	0.0010479
